"Banque","Type","Adresse","Longitude","Latitude"
"Banque Populaire","Coopérative","45, RUE DU PLATEAU01440 VIRIAT",5.213611,46.214792
"Banque Populaire","Coopérative","PL JEAN DE LA FONTAINE02400 CHATEAU THIERRY",3.403049,49.044587
"Banque Populaire","Coopérative","7, RUE DE LA RÉPUBLIQUE02300 CHAUNY",3.21925,49.614797
"Banque Populaire","Coopérative","3, RUE ROGER SALENGRO02000 LAON",3.624597,49.568362
"Banque Populaire","Coopérative","13, RUE SAINT MARTIN02200 SOISSONS",3.328747,49.377555
"Banque Populaire","Coopérative","33, RUE EMILE ZOLA02100 ST QUENTIN",3.285592,49.846273
"Banque Populaire","Coopérative","19, PL DU 8 OCTOBRE02100 ST QUENTIN",3.294372,49.842069
"Banque Populaire","Coopérative","3, PL DU DR MOUFLIER02600 VILLERS COTTERETS",3.09055,49.254236
"Banque Populaire","Coopérative","37, PL DU FAUBOURG03360 AINAY LE CHATEAU",2.693549,46.711623
"Banque Populaire","Coopérative","12, RUE JEAN JAURÈS03600 COMMENTRY",2.741549,46.289837
"Banque Populaire","Coopérative","1, PL VICTOR HUGO03300 CUSSET",3.456956,46.131972
"Banque Populaire","Coopérative","3, AVE GÉNÉRAL DE GAULLECTRE CIAL CARRÉ D'AS03700 BELLERIVE SUR ALLIER",3.415074,46.115618
"Banque Populaire","Coopérative","21, PL DE LA RÉPUBLIQUE03290 DOMPIERRE SUR BESBRE",3.682222,46.521442
"Banque Populaire","Coopérative","54, GRANDE RUE03800 GANNAT",3.197316,46.100466
"Banque Populaire","Coopérative","2, PL ANNE DE FRANCE03000 MOULINS",3.330474,46.56577
"Banque Populaire","Coopérative","2, BD JEAN JAURÈS03400 YZEURE",3.353391,46.566814
"Banque Populaire","Coopérative","50, BD DE COURTAIS03100 MONTLUCON",2.603423,46.338334
"Banque Populaire","Coopérative","91, AVE JULES GUESDE03100 MONTLUCON",2.581929,46.339618
"Banque Populaire","Coopérative","BD VICTOR HUGO03410 DOMERAT",2.531947,46.36064
"Banque Populaire","Coopérative","8, QUAI LOUIS BLANCCENTRE COMMERCIAL ST JACQUES03100 MONTLUCON",2.599892,46.345493
"Banque Populaire","Coopérative","26, PL ROBERT FERRANDON03390 MONTMARAULT",2.953086,46.318083
"Banque Populaire","Coopérative","61, BD LEDRU ROLLIN03500 ST POURCAIN SUR SIOULE",3.289657,46.309144
"Banque Populaire","Coopérative","9, RUE BURNOL03203 VICHY",3.421886,46.124923
"Banque Populaire","Coopérative","115, RUE JEAN JAURÈS03200 VICHY",3.423199,46.13353
"Banque Populaire","Coopérative","55, RUE MANUEL04400 BARCELONNETTE",6.650498,44.386814
"Banque Populaire","Coopérative","40, BD GASSENDI04000 DIGNE LES BAINS",6.234479,44.092396
"Banque Populaire","Coopérative","ZA SAINT CHRISTOPHEAVE GUTENBERG04000 DIGNE LES BAINS",6.193278,44.078833
"Banque Populaire","Coopérative","8, BD ELÉMIR BOURGES04100 MANOSQUE",5.782408,43.831753
"Banque Populaire","Coopérative","AXE SUD ZI SAINT JOSEPH04100 MANOSQUE",5.797068,43.819316
"Banque Populaire","Coopérative","2, AVE DU GÉNÉRAL DE GAULLE04200 SISTERON",5.943348,44.195395
"Banque Populaire","Coopérative","PL LADOUCETTE - 1ER ÉTAGE05000 GAP",6.083093,44.562001
"Banque Populaire","Coopérative","70, IMPASSE SAINT ABDONLOTISSEMENT SAINT ABDON05130 TALLARD",6.049164,44.45687
"Banque Populaire","Coopérative","20, AVE MAURICE PETSCHE05100 BRIANCON",6.633136,44.895947
"Banque Populaire","Coopérative","8 CHEMIN DE L'ORATOIRE LIEU-DIT LES JARDINS, 05240 LA SALLE-LES-ALPES",6.556282,44.945419
"Banque Populaire","Coopérative","38, RUE CLOVIS HUGUES05200 EMBRUN",6.496538,44.564936
"Banque Populaire","Coopérative","20, AVENUE EMILE DIDIER05000 GAP",6.09192,44.565235
"Banque Populaire","Coopérative","PL LADOUCETTE05000 GAP",6.077479,44.559727
"Banque Populaire","Coopérative","PARC DE FONTREYNE05000 GAP",6.069398,44.549765
"Banque Populaire","Coopérative","1, RTE DE LA GARE05600 GUILLESTRE",6.64839,44.659829
"Banque Populaire","Coopérative","12, PL DE GAULLE06600 ANTIBES",7.120685,43.580819
"Banque Populaire","Coopérative","3, AVE DES FRÈRES GARBERO06600 ANTIBES",7.122215,43.600149
"Banque Populaire","Coopérative","2222, ROUTE DE GRASSE06600 ANTIBES",7.084834,43.601166
"Banque Populaire","Coopérative","42, BD MARINONI06310 BEAULIEU SUR MER",7.329724,43.706501
"Banque Populaire","Coopérative","1, BD DU GÉNÉRAL LECLERC06240 BEAUSOLEIL",7.425287,43.741502
"Banque Populaire","Coopérative","24-26, RUE DU BRIGADIER CLAVERIELE TAMANGO06800 CAGNES SUR MER",7.152201,43.662484
"Banque Populaire","Coopérative","25, RUE BIVOUAC NAPOLÉON06400 CANNES",7.018416,43.552062
"Banque Populaire","Coopérative","10, BD CARNOT06400 CANNES",7.017304,43.555032
"Banque Populaire","Coopérative","28, AVENUE MICHEL JOURDAN06150 CANNES",6.978672,43.550981
"Banque Populaire","Coopérative","141, RUE D'ANTIBES06400 CANNES",7.029062,43.551536
"Banque Populaire","Coopérative","73, PROMENADE DE LA PLAGE06800 CAGNES SUR MER",7.165315,43.657068
"Banque Populaire","Coopérative","36, AVE DE LA GARE06220 GOLFE JUAN",7.076291,43.572247
"Banque Populaire","Coopérative","CARREFOUR DES 4 CHEMINSBD MARCEL PAGNOL06130 GRASSE",6.026269,43.137528
"Banque Populaire","Coopérative","5, AVENUE DE L'ESTEREL06160 JUAN LES PINS - ANTIBES",7.134253,43.560002
"Banque Populaire","Coopérative","19, PLACE DU DOCTEUR REBAT06340 LA TRINITE",7.31779,43.74407
"Banque Populaire","Coopérative","67 BIS, AVE FRANKLIN ROOSEVELT06110 LE CANNET",7.00058,43.572337
"Banque Populaire","Coopérative","302, AVENUE DE CANNESLES ORMES06210 MANDELIEU",6.937471,43.543866
"Banque Populaire","Coopérative","31, AVE FÉLIX FAURE06500 MENTON",7.501897,43.774689
"Banque Populaire","Coopérative","81, AVE CERNUSCHIIMMEUBLE LE VAL D'ANNAUD06500 MENTON",7.487746,43.776147
"Banque Populaire","Coopérative","459, AVENUE DE CANNES06370 MOUANS SARTOUX",6.97359,43.616833
"Banque Populaire","Coopérative","AÉROPORT BT206200 NICE",4.439294,43.786383
"Banque Populaire","Coopérative","457, PROMENADE DES ANGLAIS06200 NICE",7.234566,43.683978
"Banque Populaire","Coopérative","42, RUE ARSON06300 NICE",7.28799,43.702656
"Banque Populaire","Coopérative","8, RUE DE LA BUFFA06000 NICE",7.263946,43.697541
"Banque Populaire","Coopérative","244, AVE DE LA CALIFORNIE06200 NICE",7.229648,43.679633
"Banque Populaire","Coopérative","100, RUE DE FRANCE06000 NICE",7.251734,43.693982
"Banque Populaire","Coopérative","92, BD GAMBETTA06000 NICE",7.256192,43.705352
"Banque Populaire","Coopérative","67, BD GORBELLA06100 NICE",7.255868,43.724573
"Banque Populaire","Coopérative","8, PL ILE DE BEAUTÉ06300 NICE",7.28516,43.698694
"Banque Populaire","Coopérative","22, BD VICTOR HUGO06000 NICE",7.264188,43.699434
"Banque Populaire","Coopérative","20, BD JEAN JAURÈS06300 NICE",7.276664,43.698359
"Banque Populaire","Coopérative","17, AVENUE JEAN MÉDECIN06000 NICE",7.268291,43.699898
"Banque Populaire","Coopérative","145, AVENUE DU MARÉCHAL LYAUTEY06000 NICE",7.284708,43.72028
"Banque Populaire","Coopérative","26, AVENUE MALAUSSENA06000 NICE",7.262935,43.708877
"Banque Populaire","Coopérative","170, BD NAPOLÉON IIIRÉSIDENCE STANESCO06200 NICE",7.218443,43.67789
"Banque Populaire","Coopérative","5, BD SAINT ROCH06300 NICE",7.292612,43.709166
"Banque Populaire","Coopérative","53, AVE REINE VICTORIA06000 NICE",7.274593,43.72482
"Banque Populaire","Coopérative","17, RUE DE L'HÔTEL DES POSTES06000 NICE",7.274033,43.700544
"Banque Populaire","Coopérative","32 BIS, AVENUE DE BOUTINY06530 PEYMEINADE",6.878427,43.641138
"Banque Populaire","Coopérative","181, AVE ARISTIDE BRIAND06190 ROQUEBRUNE CAP MARTIN",7.482253,43.764825
"Banque Populaire","Coopérative","101, QUAI DE LA BANQUIÈRE06730 ST ANDRE DE LA ROCHE",7.287427,43.74049
"Banque Populaire","Coopérative","5, AVE CLAUDE VIGNON06230 ST JEAN CAP FERRAT",7.333661,43.688602
"Banque Populaire","Coopérative","557, AVENUE DE LA LIBÉRATION06700 ST LAURENT DU VAR",7.189856,43.670564
"Banque Populaire","Coopérative","CTRE CIAL RÉGIONAL CAP 3000QUARTIER DU LAC06700 ST LAURENT DU VAR",2.457165,48.780041
"Banque Populaire","Coopérative","630, ROUTE DES DOLINESOPHIRA II06560 VALBONNE",7.037166,43.621787
"Banque Populaire","Coopérative","51, BD DR JACQUES UGO06220 VALLAURIS",7.059671,43.574971
"Banque Populaire","Coopérative","12 BIS, AVENUE DE LA RÉSISTANCE06140 VENCE",7.109824,43.722868
"Banque Populaire","Coopérative","12, AVE DU MARÉCHAL FOCH06230 VILLEFRANCHE SUR MER",7.307473,43.702059
"Banque Populaire","Coopérative","BOULEVARD GAMBETTA07200 AUBENAS",4.390647,44.619608
"Banque Populaire","Coopérative","5, GRANDE RUE07700 BOURG SAINT ANDEOL",4.645616,44.371678
"Banque Populaire","Coopérative","29, AVENUE BOISSEL07260 JOYEUSE",4.24188,44.479846
"Banque Populaire","Coopérative","PLACE PIERRE SEMARD07400 LE TEIL",4.684793,44.552122
"Banque Populaire","Coopérative","PLACE LEOPOLD OLLIER07140 LES VANS",4.130266,44.405234
"Banque Populaire","Coopérative","15, PLACE VICTOR HUGO07000 PRIVAS",4.595911,44.735002
"Banque Populaire","Coopérative","6, RUE NATIONALE07120 RUOMS",4.340422,44.454271
"Banque Populaire","Coopérative","90, RUE JEAN JAURES07600 VALS LES BAINS",4.366456,44.661948
"Banque Populaire","Coopérative","21, AVE DE L'EUROPE07100 ANNONAY",4.671259,45.241619
"Banque Populaire","Coopérative","53, BD GAMBETTA07200 AUBENAS",4.390166,44.61942
"Banque Populaire","Coopérative","30, PL SEIGNOBOS07270 LAMASTRE",4.580977,44.985101
"Banque Populaire","Coopérative","21, RUE DE LA RÉPUBLIQUE07400 LE TEIL",4.685606,44.553181
"Banque Populaire","Coopérative","19, COURS DU PALAIS07000 PRIVAS",4.600748,44.734528
"Banque Populaire","Coopérative","ZAC LA FUGIERE07000 PRIVAS",4.607595,44.719783
"Banque Populaire","Coopérative","966, RTE DE MONTÉLIMARQUARTIER DES CHAMPS07200 SAINT DIDIER SOUS AUBENAS",4.413297,44.608656
"Banque Populaire","Coopérative","PL CARNOT07300 TOURNON SUR RHONE",4.835689,45.064545
"Banque Populaire","Coopérative","2, RUE DENIS PAPIN07130 ST PERAY",4.858236,44.944234
"Banque Populaire","Coopérative","AVE JEAN JAURÈS07150 VALLON PONT D'ARC",4.391872,44.406104
"Banque Populaire","Coopérative","19, COURS ARISTIDE BRIAND08000 CHARLEVILLE MEZIERES",4.719518,49.770153
"Banque Populaire","Coopérative","35, RUE GAMBETTA08300 RETHEL",4.379403,49.514256
"Banque Populaire","Coopérative","6, PL GOULDEN08200 SEDAN",4.94392,49.701749
"Banque Populaire","Coopérative","9, AVE DELCASSÉ09110 AX LES THERMES",1.838271,42.72115
"Banque Populaire","Coopérative","72, BOULEVARD ALSACE LORRAINEPLACE DE MILLIANE09100 PAMIERS",1.614154,43.118419
"Banque Populaire","Coopérative","14, ALLÉE VILLOTE09000 FOIX",1.607494,42.963503
"Banque Populaire","Coopérative","CTRE CIAL LES CASTILLANES09600 LAROQUE D'OLMES",1.866749,42.969183
"Banque Populaire","Coopérative","24, RUE JEAN JAURÈS09300 LAVELANET",1.846493,42.931691
"Banque Populaire","Coopérative","3, RTE DE TOULOUSELA RIVERETTE09210 LEZAT SUR LEZE",1.326643,43.310634
"Banque Populaire","Coopérative","45, PL DU MARÉCHAL LECLERC09500 MIREPOIX",1.874908,43.088199
"Banque Populaire","Coopérative","2, RUE SARRUT09700 SAVERDUN",1.575051,43.235233
"Banque Populaire","Coopérative","62, RUE DE VILLEFRANCHE09200 ST GIRONS",1.142395,42.984594
"Banque Populaire","Coopérative","19, RUE MILLE HOMMES09100 ST JEAN DU FALGA",1.625675,43.097379
"Banque Populaire","Coopérative","2, AVE VICTOR PILHES09400 TARASCON SUR ARIEGE",1.605644,42.847575
"Banque Populaire","Coopérative","3, RUE GEORGES CLEMENCEAU10160 AIX VILLEMAUR PALIS",3.730568,48.222041
"Banque Populaire","Coopérative","5, RUE DE CHÂLONS10700 ARCIS SUR AUBE",4.141673,48.536844
"Banque Populaire","Coopérative","3-5, RUE D'AUBE10200 BAR SUR AUBE",4.706061,48.232953
"Banque Populaire","Coopérative","92 BIS, RUE DE L'ECOLE MILITAIRE10500 BRIENNE LE CHATEAU",4.526086,48.393919
"Banque Populaire","Coopérative","9, RUE DE LA PRESLE10340 LES RICEYS",4.362311,47.993869
"Banque Populaire","Coopérative","11, RUE SAINT EPOING10400 NOGENT SUR SEINE",3.501123,48.493912
"Banque Populaire","Coopérative","41, RUE GORNET BOIVIN10100 ROMILLY SUR SEINE",3.729027,48.518297
"Banque Populaire","Coopérative","61 BIS, AVE DE GAULLE10410 ST PARRES AUX TERTRES",4.118959,48.298291
"Banque Populaire","Coopérative","CTRE CIAL CARREFOURAVE CHARLES DE REFUGE10120 ST ANDRE LES VERGERS",4.051935,48.281056
"Banque Populaire","Coopérative","79 BIS, AVE GALLIÉNI10300 STE SAVINE",1.06756,47.79027
"Banque Populaire","Coopérative","242, RUE DU FAUBOURG CRONCELS10000 TROYES",4.080289,48.279424
"Banque Populaire","Coopérative","13, AVE COLBERT10000 TROYES",4.087616,48.304103
"Banque Populaire","Coopérative","16, PL DE LA LIBÉRATION10000 TROYES",4.078809,48.298315
"Banque Populaire","Coopérative","199 BIS, AVE DU GÉNÉRAL LECLERC10000 TROYES",4.053131,48.310059
"Banque Populaire","Coopérative","19, COURS DE LA RÉPUBLIQUE11200 LEZIGNAN CORBIERES",2.757925,43.200819
"Banque Populaire","Coopérative","16, BOULEVARD GAMBETTA11100 NARBONNE",3.007621,43.182551
"Banque Populaire","Coopérative","12, RUE ERNEST COGNACQZAC DE BONNE SOURCE11100 NARBONNE",3.034242,43.180525
"Banque Populaire","Coopérative","7, AVENUE DU SOUVENIR FRANÇAIS11000 CARCASSONNE",2.382524,43.208657
"Banque Populaire","Coopérative","11, AVE DU GÉNÉRAL DE GAULLE11150 BRAM",2.114876,43.24322
"Banque Populaire","Coopérative","10, RUE DE VERDUN11002 CARCASSONNE",2.354552,43.212693
"Banque Populaire","Coopérative","RUE CAMILLE FLAMMARIONAVE SOUVENIR FRANÇAIS11000 CARCASSONNE",2.386955,43.208437
"Banque Populaire","Coopérative","13, RUE DE MAGELLANZI PONT ROUGE11000 CARCASSONNE",2.366363,43.235573
"Banque Populaire","Coopérative","28, RUE J-F DUPLEIX11000 CARCASSONNE",2.350535,43.2076
"Banque Populaire","Coopérative","169, AVE F. ROOSEVELT11000 CARCASSONNE",2.336121,43.223026
"Banque Populaire","Coopérative","33, RUE DE DUNKERQUE11400 CASTELNAUDARY",1.955018,43.317396
"Banque Populaire","Coopérative","30, AVENUE DE TOULOUSE11110 COURSAN",3.052303,43.230158
"Banque Populaire","Coopérative","2, PL DE LA RÉPUBLIQUE11260 ESPERAZA",2.221166,42.933912
"Banque Populaire","Coopérative","CTRE CIAL CARREFOUR11370 LEUCATE",3.030069,42.933992
"Banque Populaire","Coopérative","2, RUE DES ROMAINS ZI DES CORBIÈRES11200 LEZIGNAN",2.753582,43.186945
"Banque Populaire","Coopérative","20, AVENUE DU PONT DE FRANCE11300 LIMOUX",2.214439,43.056727
"Banque Populaire","Coopérative","110, AVE ANATOLE FRANCE11100 NARBONNE",2.985996,43.189365
"Banque Populaire","Coopérative","ST CRESCENTAVE D'ESPAGNE-CENTRE D''AFFAIRES11100 NARBONNE",2.989798,43.170173
"Banque Populaire","Coopérative","35, COURS DE LA RÉPUBLIQUE11100 NARBONNE",3.006249,43.182439
"Banque Populaire","Coopérative","AVE D'ESPAGNECTRE D'AFFAIRES ST CRESCENT11100 NARBONNE",3.171211,43.164641
"Banque Populaire","Coopérative","25, AVE MAÎTRE HUBERT MOULY11100 NARBONNE",3.017815,43.180091
"Banque Populaire","Coopérative","193, BD DU MONUMENT AUX MORTS11210 PORT LA NOUVELLE",3.046425,43.020063
"Banque Populaire","Coopérative","5, BD JEAN JAURÈS11500 QUILLAN",2.183469,42.875506
"Banque Populaire","Coopérative","6, PL DU GÉNÉRAL BOUSQUET11160 RIEUX MINERVOIS",2.586919,43.282047
"Banque Populaire","Coopérative","73, RTE DE NARBONNE11130 SIGEAN",2.9763,43.02085
"Banque Populaire","Coopérative","2, AVE PIERRE CURIE11800 TREBES",2.443106,43.209839
"Banque Populaire","Coopérative","264, AVE DU CENTRE12160 BARAQUEVILLE",2.434105,44.277076
"Banque Populaire","Coopérative","12, AVE CHARLES DE GAULLE12700 CAPDENAC GARE",2.078337,44.576668
"Banque Populaire","Coopérative","9, RUE CABROL12300 DECAZEVILLE",2.25619,44.556911
"Banque Populaire","Coopérative","13, BD DE GUIZARD12500 ESPALION",2.764419,44.523597
"Banque Populaire","Coopérative","21, AVE DE RODEZ12450 LA PRIMAUBE",2.558527,44.294933
"Banque Populaire","Coopérative","ROUTE NATIONALE12210 LAGUIOLE",2.851378,44.682356
"Banque Populaire","Coopérative","1, RUE DU SACRÉ COEUR12100 MILLAU",3.079466,44.100875
"Banque Populaire","Coopérative","PL DES MARTYRS DE LA RÉSISTANCE12100 MILLAU",3.07399,44.094292
"Banque Populaire","Coopérative","RTE D'ESPALION12850 ONET LE CHATEAU",2.587481,44.366019
"Banque Populaire","Coopérative","RUE DE L'EGLISE12290 PONT DE SALARS",2.729292,44.279283
"Banque Populaire","Coopérative","4, BD VICOMTE DE CADARS12170 REQUISTA",2.537126,44.032464
"Banque Populaire","Coopérative","9, AVE DE ROUERGUE12240 RIEUPEYROUX",2.241033,44.308924
"Banque Populaire","Coopérative","44, AVE DE LA PROMENADE12390 RIGNAC",2.293481,44.409839
"Banque Populaire","Coopérative","210, AVE DE BOURRAN12000 RODEZ",2.556924,44.359427
"Banque Populaire","Coopérative","2, PL DE LA CITÉ12000 RODEZ",2.576229,44.350744
"Banque Populaire","Coopérative","AVE PIERRE SEMARD12150 SEVERAC LE CHATEAU",3.058912,44.32539
"Banque Populaire","Coopérative","2, RUE GASTON DELURE12400 ST AFFRIQUE",2.885144,43.958307
"Banque Populaire","Coopérative","13, RUE DE L'HÔTEL DE VILLE12130 ST GENIEZ D'OLT",2.972352,44.465956
"Banque Populaire","Coopérative","PARC D'ACTIVITÉS DU BOURGUET12400 VABRES L'ABBAYE",-2.142281,47.908007
"Banque Populaire","Coopérative","PROMENADE DU GUIRAUDET12200 VILLEFRANCHE DE ROUERGUE",2.036231,44.349809
"Banque Populaire","Coopérative","RTE DE MONTAUBAN12200 VILLEFRANCHE DE ROUERGUE",2.008862,44.360592
"Banque Populaire","Coopérative","6 BIS, COURS GAMBETTA13100 AIX EN PROVENCE",5.45461,43.524345
"Banque Populaire","Coopérative","1140, RUE ANDRÉ AMPÈREZI ACTIMART13290 AIX EN PROVENCE",5.38037,43.485543
"Banque Populaire","Coopérative","36, COURS MIRABEAU13090 AIX EN PROVENCE",5.449768,43.526661
"Banque Populaire","Coopérative","1, AVE PASTEUR13100 AIX EN PROVENCE",5.446017,43.532824
"Banque Populaire","Coopérative","14, BD DE LA RÉPUBLIQUE13100 AIX EN PROVENCE",5.441891,43.527764
"Banque Populaire","Coopérative","IMMEUBLE LES SANTONNIERSAVE LEÏ RIMA13190 ALLAUCH",5.488435,43.35716
"Banque Populaire","Coopérative","8, BD DES LICES13200 ARLES",4.628594,43.675565
"Banque Populaire","Coopérative","100, IMPASSE DES MARTINETSROUTE DE GÉMENOS13400 AUBAGNE",5.595257,43.29772
"Banque Populaire","Coopérative","17, AVE ROGER SALENGRO13400 AUBAGNE",5.569443,43.300301
"Banque Populaire","Coopérative","CTRE LE PUJOL 2LES ARTAUDS EST13390 AURIOL",5.645099,43.369512
"Banque Populaire","Coopérative","1C, AVE DE LATTRE DE TASSIGNYLIEUDIT LA MOUNINE13320 BOUC BEL AIR",5.405824,43.45988
"Banque Populaire","Coopérative","4 RUE EUCHER FERRIER13440 CABANNES",4.949217,43.860969
"Banque Populaire","Coopérative","47, AVENUE MARECHAL FOCH13260 CASSIS",5.543942,43.222674
"Banque Populaire","Coopérative","15 AVENUE AUGUSTE CHAPELLE13160 CHATEAURENARD",4.855243,43.884508
"Banque Populaire","Coopérative","1 RUE DU COUVENT13430 EYGUIERES",5.03197,43.694744
"Banque Populaire","Coopérative","12, BD BONTEMPS13120 GARDANNE",5.469052,43.454133
"Banque Populaire","Coopérative","6 BOULEVARD JEAN-JACQUES PRAT13800 ISTRES",4.987969,43.5105
"Banque Populaire","Coopérative","CENTRE COMMERCIAL ANCRE MARINE, CHEM. DU PUITS DE BRUNET, 13600 LA CIOTAT",5.598628,43.185492
"Banque Populaire","Coopérative","PL JEAN PELLEGRINIMMEUBLE LA BOURGADE13821 LA PENNE SUR HUVEAUNE",5.51618,43.280299
"Banque Populaire","Coopérative","3 AVENUE DU 11 NOVEMBRE 191813410 LAMBESC",5.262805,43.656276
"Banque Populaire","Coopérative","1, AVE PLAN DE CAMPAGNE, LE LOGIS NEUF13170 LES PENNES MIRABEAU",5.359585,43.414025
"Banque Populaire","Coopérative","27 BIS, COURS MIRABEAU13700 MARIGNANE",5.216504,43.416179
"Banque Populaire","Coopérative","AVENUE DU 8 MAI 1945ROND POINT DE L'HÉLICOPTÈRE13700 MARIGNANE",5.218222,43.411534
"Banque Populaire","Coopérative","264, BD BAILLE13005 MARSEILLE",5.39898,43.289857
"Banque Populaire","Coopérative","2, AVENUE DE LA ROSIÈRE13012 MARSEILLE",5.435175,43.307965
"Banque Populaire","Coopérative","8, BD DE LA BLANCARDE13004 MARSEILLE",5.397295,43.302618
"Banque Populaire","Coopérative","1, RUE AUGUSTIN FRESNEL13013 MARSEILLE",5.446819,43.342922
"Banque Populaire","Coopérative","30, BD GEORGES CLEMENCEAU13004 MARSEILLE",5.397542,43.299853
"Banque Populaire","Coopérative","166, QUAI DU PORT13002 MARSEILLE",5.366834,43.295867
"Banque Populaire","Coopérative","30, RUE D'ENDOUME13007 MARSEILLE",5.360327,43.28611
"Banque Populaire","Coopérative","2-4, PLACE D'ARVIEUX13002 MARSEILLE",5.367877,43.306102
"Banque Populaire","Coopérative","53, PLACE JEAN JAURÈS13005 MARSEILLE",5.386895,43.294265
"Banque Populaire","Coopérative","11, BD DU REDON13009 MARSEILLE",5.422467,43.249547
"Banque Populaire","Coopérative","5, RUE EMILE ZOLA13009 MARSEILLE",5.399735,43.24797
"Banque Populaire","Coopérative","26, AVE DU PRADO13006 MARSEILLE",5.384373,43.284073
"Banque Populaire","Coopérative","376 AVENUE DU PRADO13008 MARSEILLE",5.387093,43.270223
"Banque Populaire","Coopérative","105, RUE DE ROME13006 MARSEILLE",5.380652,43.291535
"Banque Populaire","Coopérative","247, AVE DU PRADO13008 MARSEILLE",5.390405,43.274825
"Banque Populaire","Coopérative","25, BD ST MARCELLOTISSEMENT ST MARCEL FERROVIAIRE13011 MARSEILLE",5.45702,43.288752
"Banque Populaire","Coopérative","8, PL CAIRE13012 MARSEILLE",5.419188,43.303556
"Banque Populaire","Coopérative","24, RUE LÉON PAULET13008 MARSEILLE",5.390492,43.26931
"Banque Populaire","Coopérative","138, AVENUE DE SAINT LOUIS13015 MARSEILLE",5.359162,43.347558
"Banque Populaire","Coopérative","173, BOULEVARD DE PONT DE VIVAUXIMMEUBLE OSMOZ13010 MARSEILLE",5.426699,43.281777
"Banque Populaire","Coopérative","152, BD DU SABLIER13008 MARSEILLE",5.382005,43.250593
"Banque Populaire","Coopérative","12, LA CANEBIÈRE13001 MARSEILLE",5.37536,43.295435
"Banque Populaire","Coopérative","18, AVE FRÉDÉRIC MISTRAL13500 MARTIGUES",5.057871,43.401745
"Banque Populaire","Coopérative","2, BD DU 14 JUILLET13500 MARTIGUES",5.05415,43.408246
"Banque Populaire","Coopérative","9, BD MONGIN13500 MARTIGUES",5.05319,43.402478
"Banque Populaire","Coopérative","42, AVENUE CHARLES DE GAULLE13140 MIRAMAS",5.001548,43.583066
"Banque Populaire","Coopérative","4 BOULEVARD DE L'ANCIEN MARCHE13870 ROGNONAS",4.802375,43.897933
"Banque Populaire","Coopérative","8 AVENUE FREDERIC MISTRAL13210 SAINT REMY DE PROVENCE",4.830597,43.792407
"Banque Populaire","Coopérative","LIEUDIT L'ADRECH ET PERRUSSON13119 SAINT SAVOURNIN",5.530456,43.411975
"Banque Populaire","Coopérative","38, BD DE LA RÉPUBLIQUE13300 SALON DE PROVENCE",5.094623,43.640553
"Banque Populaire","Coopérative","34, AVE SIMÉON GOUIN13960 SAUSSET LES PINS",5.106849,43.331146
"Banque Populaire","Coopérative","7 PLACE AUGUSTE JAUBERT13560 SENAS",5.076488,43.746406
"Banque Populaire","Coopérative","54, AVENUE DE LA RÉPUBLIQUE13310 ST MARTIN DE CRAU",4.807275,43.637627
"Banque Populaire","Coopérative","3BIS, RUE DES CHARPENTIERSZAC LE ROUBIAN13150 TARASCON",4.670828,43.809145
