"Banque","Type","Adresse","Longitude","Latitude"
"Banque Populaire","Coopérative","2, PL DU MARHALLÉ44350 GUERANDE",-2.426788,47.326929
"Banque Populaire","Coopérative","26, BD DE LA BRIÈRE44410 HERBIGNAC",-2.314084,47.448031
"Banque Populaire","Coopérative","6 AVENUE JEAN DE NEYMAN44500 LA BAULE",-2.391654,47.2873
"Banque Populaire","Coopérative","18, RUE MARTIN LUTHER KING44240 LA CHAPELLE SUR ERDRE",-1.550996,47.29831
"Banque Populaire","Coopérative","45, RUE DU MARÉCHAL LECLERC44420 LA TURBALLE",-2.50944,47.347513
"Banque Populaire","Coopérative","19, RUE DU TRAICT44490 LE CROISIC",-2.508565,47.29152
"Banque Populaire","Coopérative","31-33, RUE GEORGES CLEMENCEAU44840 LES SORINIERES",-1.532077,47.149157
"Banque Populaire","Coopérative","10, PL DES HALLES44270 MACHECOUL",-1.819705,46.991986
"Banque Populaire","Coopérative","24, RUE DE LA RABOTIÈRE44919 NANTES",-1.565633,47.239381
"Banque Populaire","Coopérative","RUE GAËTAN RONDEAU CTRE CIAL CASE 14, 44200 NANTES",-1.53452,47.206615
"Banque Populaire","Coopérative","31, RUE ROMAIN ROLLAND44100 NANTES",-1.611984,47.207499
"Banque Populaire","Coopérative","1, RUE DE FELTRE44000 NANTES",1.471567,43.612711
"Banque Populaire","Coopérative","5, BD GUIST'HAU44000 NANTES",-1.564782,47.215494
"Banque Populaire","Coopérative","4, BD DE LA FRATERNITÉ44100 NANTES",-1.585811,47.214434
"Banque Populaire","Coopérative","1, AVE DE JOSSELIN44300 NANTES",-1.515279,47.258552
"Banque Populaire","Coopérative","43, BD DE LA LIBERTÉPL JEAN MACÉ44100 NANTES",-1.599513,47.207685
"Banque Populaire","Coopérative","14, RTE DE PARISCTRE CIAL44300 NANTES",-1.518565,47.250695
"Banque Populaire","Coopérative","40, RTE DE RENNES44300 NANTES",-1.576637,47.250505
"Banque Populaire","Coopérative","5, PL LADMIRAULT44000 NANTES",-1.564104,47.213606
"Banque Populaire","Coopérative","1, RUE DU GÉNÉRAL BUAT44300 NANTES",-1.593041,47.201828
"Banque Populaire","Coopérative","6, BD LELASSEUR44000 NANTES",-1.566372,47.233153
"Banque Populaire","Coopérative","2, PL SAINT PIERRE44000 NANTES",-1.551598,47.218435
"Banque Populaire","Coopérative","90 BD DES AMÉRICAINS44300 NANTES",-1.576413,47.232933
"Banque Populaire","Coopérative","5, RUE DU GÉNÉRAL LECLERC44390 NORT SUR ERDRE",-1.499064,47.439504
"Banque Populaire","Coopérative","1, RUE DU BOUFFAY44160 PONTCHATEAU",-2.089878,47.436604
"Banque Populaire","Coopérative","12, RUE DU MARÉCHAL FOCH44210 PORNIC",-2.099522,47.115808
"Banque Populaire","Coopérative","2, RUE DU MARÉCHAL FOCH44210 PORNIC",-2.098435,47.115556
"Banque Populaire","Coopérative","RUE DU TRAITÉ DE ROME44210 PORNIC",-2.122769,47.125268
"Banque Populaire","Coopérative","160, AVE DU GÉNÉRAL DE GAULLE44380 PORNICHET",-2.33945,47.260127
"Banque Populaire","Coopérative","45, AVE DE LA LIBÉRATION44403 REZE",-1.549442,47.191247
"Banque Populaire","Coopérative","86, RUE A DE MUN44600 SAINT NAZAIRE",-2.205145,47.274055
"Banque Populaire","Coopérative","33, RUE DE BRETAGNE44880 SAUTRON",-1.670443,47.261899
"Banque Populaire","Coopérative","1, RUE HOCHE44260 SAVENAY",-1.945206,47.359732
"Banque Populaire","Coopérative","3, RUE ALBERT CHASSAGNE44250 ST BREVIN LES PINS",-2.165057,47.247091
"Banque Populaire","Coopérative","12, RUE DE L'HÔTEL DE VILLE44800 ST HERBLAIN",-1.64976,47.211209
"Banque Populaire","Coopérative","11, AVE DES THÉBAUDIÈRES44800 ST HERBLAIN",-1.605321,47.245399
"Banque Populaire","Coopérative","2, RUE DU STADE44450 ST JULIEN DE CONCELLES",-1.385992,47.254572
"Banque Populaire","Coopérative","1BIS, CHEMIN VERT44600 ST NAZAIRE",-2.251817,47.28774
"Banque Populaire","Coopérative","5, PL PIERRE BOURDAN44600 ST NAZAIRE",-2.234992,47.263831
"Banque Populaire","Coopérative","91, AVE DE LA RÉPUBLIQUE44600 ST NAZAIRE",-2.211619,47.282262
"Banque Populaire","Coopérative","18, RUE DE L'HÔTEL DE VILLE44310 ST PHILBERT DE GRAND LIEU",-1.641874,47.037822
"Banque Populaire","Coopérative","9, RUE MAURICE DANIEL44230 ST SEBASTIEN SUR LOIRE",-1.504997,47.207039
"Banque Populaire","Coopérative","2, RUE DU MARÉCHAL DE LATTRE DE TASSIGNY44980 STE LUCE SUR LOIRE",-1.487231,47.249698
"Banque Populaire","Coopérative","58, RUE DE LA MAIRIE44119 TREILLIERES",-1.622694,47.330069
"Banque Populaire","Coopérative","9-10, PL CHARLES DE GAULLE44330 VALLET",-1.265939,47.161199
"Banque Populaire","Coopérative","PL DU BEAU VERGER44120 VERTOU",-1.473183,47.169312
"Banque Populaire","Coopérative","580, RUE SAINT FIRMIN45200 AMILLY",2.738368,47.976736
"Banque Populaire","Coopérative","13-15, PL DU MARTROI45190 BEAUGENCY",1.630204,47.777107
"Banque Populaire","Coopérative","PL MARIN LA MESLÉE45120 CHALETTE SUR LOING",2.73907,48.006555
"Banque Populaire","Coopérative","84, GRANDE RUE45110 CHATEAUNEUF SUR LOIRE",2.222188,47.863314
"Banque Populaire","Coopérative","5, RUE GUSTAVE EIFFEL45430 CHECY",2.031445,47.904868
"Banque Populaire","Coopérative","18, PL HONORÉ COMBE45320 COURTENAY",3.056224,48.03954
"Banque Populaire","Coopérative","CTRE CIAL LECLERCRUE MONTARAN45400 FLEURY LES AUBRAIS",1.916708,47.944235
"Banque Populaire","Coopérative","1, AVE DU MARÉCHAL LECLERC45500 GIEN",2.632344,47.68437
"Banque Populaire","Coopérative","8, PL DE LA MAIRIE45140 INGRE",1.828586,47.919787
"Banque Populaire","Coopérative","7 BIS, RUE NATIONALE45380 LA CHAPELLE ST MESMIN",1.839752,47.890445
"Banque Populaire","Coopérative","64, RUE DU GÉNÉRAL LECLERC45240 LA FERTE ST AUBIN",1.941387,47.722107
"Banque Populaire","Coopérative","1, RUE JEAN JAURÈS45200 MONTARGIS",2.732572,47.994701
"Banque Populaire","Coopérative","586, RUE MARCEL BELOT45160 OLIVET",1.90025,47.862516
"Banque Populaire","Coopérative","183, RUE D'ARTOIS45160 OLIVET",1.91596,47.843549
"Banque Populaire","Coopérative","44, PL DU CHÂTELET45000 ORLEANS",1.905748,47.899447
"Banque Populaire","Coopérative","3 BIS-5, RTE D'OLIVET45100 ORLEANS",1.907305,47.910269
"Banque Populaire","Coopérative","11-13, PL DU GÉNÉRAL DE GAULLE45000 ORLEANS",1.902583,47.901252
"Banque Populaire","Coopérative","36, RUE DE LA RÉPUBLIQUE45000 ORLEANS",1.904984,47.90587
"Banque Populaire","Coopérative","11, RUE DE LA COURONNE45300 PITHIVIERS",2.255109,48.172816
"Banque Populaire","Coopérative","517, RUE DU FAUBOURG BANNIER45770 SARAN",1.894733,47.933755
"Banque Populaire","Coopérative","12, RUE DANTON45800 ST JEAN DE BRAYE",1.953593,47.910497
"Banque Populaire","Coopérative","69, AVE DE LA RÉPUBLIQUE46130 BIARS SUR CERE",1.844848,44.925843
"Banque Populaire","Coopérative","AVENUE MARYSE BASTIE BP 1946000 CAHORS",1.424243,44.458745
"Banque Populaire","Coopérative","501, AVE MARYSE BASTIÉ46001 CAHORS",1.425167,44.458275
"Banque Populaire","Coopérative","26, BD GAMBETTA46001 CAHORS",1.440562,44.446757
"Banque Populaire","Coopérative","599, AVE MARYSE BASTIÉ46001 CAHORS",1.424242,44.459183
"Banque Populaire","Coopérative","PL CHARLES DE GAULLE46001 CAHORS",1.433197,44.462486
"Banque Populaire","Coopérative","15, PL GAMBETTA46170 CASTELNAU MONTRATIER",1.353176,44.268083
"Banque Populaire","Coopérative","PL LÉON BESOMBES46102 FIGEAC",2.030512,44.608327
"Banque Populaire","Coopérative","17, ALLÉE DE LA RÉPUBLIQUE46300 GOURDON",1.381839,44.735728
"Banque Populaire","Coopérative","11, AVE GAMBETTA46500 GRAMAT",1.726616,44.780815
"Banque Populaire","Coopérative","PL DU FORT46120 LACAPELLE MARIVAL",1.926013,44.728437
"Banque Populaire","Coopérative","PL GAMBETTA46600 MARTEL",1.607934,44.937564
"Banque Populaire","Coopérative","5016, AVE DE LA PROMENADE46800 MONTCUQ",1.208559,44.337648
"Banque Populaire","Coopérative","13, BD DE LA PAIX46220 PRAYSSAC",1.188305,44.504454
"Banque Populaire","Coopérative","30-32, BD LOUIS JEAN MALVY46200 SOUILLAC",1.479306,44.894744
"Banque Populaire","Coopérative","4, PL DE LA RÉPUBLIQUE46400 ST CERE",1.891281,44.859224
"Banque Populaire","Coopérative","3, AVENUE HENRI BARBIER46110 VAYRAC",1.703434,44.953046
"Banque Populaire","Coopérative","60, COURS DU 14 JUILLET47000 AGEN",0.626425,44.206013
"Banque Populaire","Coopérative","64, BD DE LA RÉPUBLIQUE47004 AGEN",0.61872,44.204954
"Banque Populaire","Coopérative","686, AVE DU GÉNÉRAL LECLERC47000 AGEN",0.618663,44.187928
"Banque Populaire","Coopérative","25, RUE THIERS47190 AIGUILLON",0.338047,44.300971
"Banque Populaire","Coopérative","1800, AVE JEAN NOGUES47550 BOE",0.6673,44.183771
"Banque Populaire","Coopérative","12, PL GAMBETTA47700 CASTELJALOUX",0.085272,44.314332
"Banque Populaire","Coopérative","ZAC LES PORTES DU QUERCY47500 FUMEL",3.241815,43.300633
"Banque Populaire","Coopérative","8, PL DU FOIRAIL47230 LAVARDAC",0.298707,44.179356
"Banque Populaire","Coopérative","38 TER, AVE DE LA MARNE47520 LE PASSAGE D'AGEN",2.008644,49.050765
"Banque Populaire","Coopérative","64, RUE CHARLES DE GAULLE47204 MARMANDE",0.16851,44.5008
"Banque Populaire","Coopérative","PARKING DU CENTRE LECLERCROUTE NATIONALE (RN 113)47200 MARMANDE",0.20849,44.519827
"Banque Populaire","Coopérative","6-10, RUE DU TEMPLE47800 MIRAMONT DE GUYENNE",0.36154,44.601259
"Banque Populaire","Coopérative","BD CLEMENCEAU47150 MONFLANQUIN",0.758127,44.509096
"Banque Populaire","Coopérative","1, RUE LAFAYETTE47600 NERAC",0.339357,44.134792
"Banque Populaire","Coopérative","2, PL DE LA MAIRIE47140 ST SYLVESTRE",0.805148,44.397152
"Banque Populaire","Coopérative","PL DE VERDUN47110 STE LIVRADE SUR LOT",0.587844,44.398557
"Banque Populaire","Coopérative","31, RUE DU MARÉCHAL JOFFRE47400 TONNEINS",0.308625,44.390428
"Banque Populaire","Coopérative","18, BD PALISSY47301 VILLENEUVE SUR LOT",0.708156,44.407764
"Banque Populaire","Coopérative","25, BD VOLTAIRE47300 VILLENEUVE SUR LOT",0.699464,44.404169
"Banque Populaire","Coopérative","2, RUE ROGER BISSIÈRE47210 VILLEREAL",0.742745,44.636846
"Banque Populaire","Coopérative","68 BIS, AVE JEAN MONESTIER48400 FLORAC",3.589082,44.330699
"Banque Populaire","Coopérative","16, BD DE CHAMBRUN48100 MARVEJOLS",3.292528,44.553053
"Banque Populaire","Coopérative","11, BD HENRI BOURILLON48000 MENDE",3.49757,44.516384
"Banque Populaire","Coopérative","8, AVE DE LA GARE48200 ST CHELY D'APCHER",3.274996,44.801953
"Banque Populaire","Coopérative","71, RUE DU PONT FOUCHARD49400 SAUMUR",-0.09012,47.249491
"Banque Populaire","Coopérative","41, RUE DU NID DE PIE49000 ANGERS",-0.603348,47.471152
"Banque Populaire","Coopérative","5, PLACE DU DOCTEUR BICHON49000 ANGERS",-0.564122,47.478703
"Banque Populaire","Coopérative","7, BD DE MARÉCHAL FOCH49100 ANGERS",-0.549033,47.469236
"Banque Populaire","Coopérative","2, ALLÉE DU GRAND LAUNAY49000 ANGERS",-0.593419,47.468338
"Banque Populaire","Coopérative","CTRE CIAL PRINCIPALPL DU CHAPEAU DE GENDARME49000 ANGERS",-0.555131,47.45198
"Banque Populaire","Coopérative","3, AVE JEAN JOXE49100 ANGERS",-0.539999,47.486234
"Banque Populaire","Coopérative","35 RUE DU NID DE PIE49000 ANGERS",-0.607902,47.47024
"Banque Populaire","Coopérative","207, AVE PIERRE MENDÈS FRANCE49240 AVRILLE",-0.588714,47.505889
"Banque Populaire","Coopérative","8, PL BOUCICAULT49250 BEAUFORT EN VALLEE",-0.215933,47.44074
"Banque Populaire","Coopérative","5, PL DU MARÉCHAL LECLERC49600 BEAUPREAU",-0.993768,47.201732
"Banque Populaire","Coopérative","12, PL DU PILORI49290 CHALONNES SUR LOIRE",-0.760817,47.352048
"Banque Populaire","Coopérative","1, RUE ARISTIDE BRIANDZ.A. DES TROIS ROUTES49120 CHEMILLE-EN-ANJOU",-0.724115,47.238694
"Banque Populaire","Coopérative","14-20, AVE GAMBETTA49300 CHOLET",-0.871271,47.062758
"Banque Populaire","Coopérative","4, RUE ROGER HOSTEIN49300 CHOLET",-0.875393,47.04613
"Banque Populaire","Coopérative","30, PL DU CHAMP DE FOIRE49700 DOUE EN ANJOU",-0.275532,47.191434
"Banque Populaire","Coopérative","8, PLACE DE LA MAIRIE49160 LONGUE JUMELLES",-0.110169,47.381041
"Banque Populaire","Coopérative","9, RUE VICTOR HUGO49460 MONTREUIL JUIGNE",-0.61159,47.527839
"Banque Populaire","Coopérative","7, RUE AIMÉ DE SOLAND49610 MURS ERIGNE",-0.530082,47.396793
"Banque Populaire","Coopérative","134, RTE DE ROUEN ST LAMBERT49400 SAUMUR",-0.061577,47.274269
"Banque Populaire","Coopérative","8, RUE VOLNEY49400 SAUMUR",-0.079044,47.257009
"Banque Populaire","Coopérative","8, RUE LAZARE CARNOT49500 SEGRE",-0.87052,47.683961
"Banque Populaire","Coopérative","1, PL HENRI DOIZY49450 SEVREMOINE",-0.995448,47.124029
"Banque Populaire","Coopérative","7, RTE D'ANGERS49124 ST BARTHELEMY D'ANJOU",-0.495941,47.466911
"Banque Populaire","Coopérative","11, RUE JEAN JAURÈS49800 TRELAZE",-0.48965,47.4406
"Banque Populaire","Coopérative","18, RUE DE LA CONSTITUTION50300 AVRANCHES",-1.360429,48.685307
"Banque Populaire","Coopérative","2, RUE ARMAND LE VÉEL50260 BRICQUEBEC",-1.633545,49.470357
"Banque Populaire","Coopérative","1 BIS RUE DE L''ABREUVOIR50500 CARENTAN",-1.245736,49.304976
"Banque Populaire","Coopérative","1, RUE DE L'ALMA50100 CHERBOURG",-1.62623,49.638073
"Banque Populaire","Coopérative","34, RUE DE LA PAIX50120 CHERBOURG EN COTENTIN",-1.633759,49.640078
"Banque Populaire","Coopérative","29, RUE DE LORRAINE50100 CHERBOURG",-1.626999,49.625897
"Banque Populaire","Coopérative","10, RUE DES HERBAGES50110 CHERBOURG EN COTENTIN",-1.667807,49.643753
"Banque Populaire","Coopérative","1, RUE TANCRÈDE50200 COUTANCES",-1.444809,49.048118
"Banque Populaire","Coopérative","34, RUE DE LA PAIX50120 EQUEURDREVILLE",-1.649525,49.648825
"Banque Populaire","Coopérative","22, COURS JONVILLE50400 GRANVILLE",-1.595535,48.838085
"Banque Populaire","Coopérative","2, RUE CENTRALE50340 LES PIEUX",-1.808161,49.513346
"Banque Populaire","Coopérative","330, RUE ALEXIS DE TOCQUEVILLE50000 SAINT LO",-1.07811,49.103846
"Banque Populaire","Coopérative","15, RUE DU BASSIN50600 ST HILAIRE DU HARCOUET",-1.092001,48.577933
"Banque Populaire","Coopérative","12, RUE DE NEUFBOURG50000 ST LO",-1.112246,49.103338
"Banque Populaire","Coopérative","10, RUE DES HERBAGES50110 TOURLAVILLE",-1.580639,49.637707
"Banque Populaire","Coopérative","1, BD LECLERC50700 VALOGNES",-1.470134,49.509213
"Banque Populaire","Coopérative","6, RUE DU GAL DE GAULLE50800 VILLEDIEU LES POELES",-1.222132,48.837369
"Banque Populaire","Coopérative","9, RUE DE CHALONS51130 BLANCS COTEAUX",4.00414,48.905775
"Banque Populaire","Coopérative","7, PLACE DE L'HÔTEL DE VILLE51380 VERZY",4.162925,49.147531
"Banque Populaire","Coopérative","2, RUE GARINET51000 CHALONS EN CHAMPAGNE",4.365282,48.956683
"Banque Populaire","Coopérative","2, RUE DOCTEUR FRAGNE51000 CHALONS EN CHAMPAGNE",4.333878,48.95416
"Banque Populaire","Coopérative","RUE DES ALLEUX51350 CORMONTREUIL",4.049857,49.215142
"Banque Populaire","Coopérative","5, PL DU LUXEMBOURG51700 DORMANS",3.640526,49.076823
"Banque Populaire","Coopérative","38, RUE GÉNÉRAL LECLERC51200 EPERNAY",3.956075,49.043679
"Banque Populaire","Coopérative","1 BD CARTERET51100 REIMS",4.047683,49.260164
"Banque Populaire","Coopérative","13/17, RUE ANDRÉ PINGAT51100 REIMS",4.022175,49.259079
"Banque Populaire","Coopérative","22 BIS, RUE SIMON51100 REIMS",4.022462,49.272877
"Banque Populaire","Coopérative","26, RUE PAUL DOUMER51120 SEZANNE",2.756398,43.206406
"Banque Populaire","Coopérative","CTRE CIAL CARREFOUR51430 TINQUEUX",3.971177,49.247952
"Banque Populaire","Coopérative","42, RUE DE LA TOUR51300 VITRY LE FRANCOIS",4.584944,48.727617
"Banque Populaire","Coopérative","7, RUE VICTOR FOURCAULT52000 CHAUMONT",5.142027,48.113649
"Banque Populaire","Coopérative","37, GRANDE RUE52500 FAYL LA FORET",0.715437,47.306184
"Banque Populaire","Coopérative","10-12, RUE ARISTIDE BRIAND52300 JOINVILLE",5.142279,48.442939
"Banque Populaire","Coopérative","48, RUE DIDEROT52200 LANGRES",5.33338,47.860299
"Banque Populaire","Coopérative","1, RUE DU CHÂTEAU52800 NOGENT EN BASSIGNY",5.343745,48.030377
"Banque Populaire","Coopérative","68, AVE DE LA RÉPUBLIQUE52100 ST DIZIER",4.944901,48.637503
"Banque Populaire","Coopérative","6, IMPASSE DU MAINE53960 BONCHAMP-LES-LAVAL",-0.700028,48.070665
"Banque Populaire","Coopérative","60, AVE CARNOT53200 CHATEAU GONTIER",-0.708047,47.826821
"Banque Populaire","Coopérative","3, RUE DE LA GARE53400 CRAON",-0.947599,47.846632
"Banque Populaire","Coopérative","39, PL RENAULT MORLIÈRE53500 ERNEE",-0.938695,48.296973
"Banque Populaire","Coopérative","4, PL DE LA BASILIQUE53600 EVRON",-0.402649,48.155989
"Banque Populaire","Coopérative","12, RUE DE CAMBRAI53000 LAVAL",-0.808383,48.084784
"Banque Populaire","Coopérative","12, ALLÉE DE CAMBRAI53000 LAVAL",-0.772857,48.071905
"Banque Populaire","Coopérative","18, QUAI DEVIZES53100 MAYENNE",-0.616893,48.303967
"Banque Populaire","Coopérative","10, RUE FLANDRES DUNKERQUE53940 ST BERTHEVIN",-0.832235,48.06953
"Banque Populaire","Coopérative","103 BIS, AVE DU GÉNÉRAL LECLERC54110 DOMBASLE SUR MEURTHE",6.350845,48.620957
"Banque Populaire","Coopérative","VILLA ANDESINARUE DU 11 NOVEMBRE 191854270 ESSEY LES NANCY",6.222951,48.704543
"Banque Populaire","Coopérative","43, RUE DE METZ54390 FROUARD",6.133606,48.759742
"Banque Populaire","Coopérative","4, RUE GAMBETTA54800 JARNY",5.883508,49.156398
"Banque Populaire","Coopérative","20, RUE DE LA RÉPUBLIQUE54140 JARVILLE LA MALGRANGE",6.201909,48.67373
"Banque Populaire","Coopérative","57, RUE FRANCHEPRÉ54240 JOEUF",6.016604,49.22682
"Banque Populaire","Coopérative","5, RUE DE LA MORTAGNE54520 LAXOU",6.13356,48.699745
"Banque Populaire","Coopérative","4 BIS, RUE ALFRED MÉZIÈRES54400 LONGWY",5.767932,49.51555
"Banque Populaire","Coopérative","2, RUE BANAUDON54300 LUNEVILLE",6.491029,48.591278
"Banque Populaire","Coopérative","55, BD D'HAUSSONVILLE54029 NANCY",6.163581,48.674652
"Banque Populaire","Coopérative","1, BD DU RECTEUR SENN54000 NANCY",6.188569,48.684094
"Banque Populaire","Coopérative","57, RUE SAINT JEAN54010 NANCY",6.1789,48.689548
"Banque Populaire","Coopérative","2, RUE DE SAINT LAMBERT54000 NANCY",6.166615,48.687207
"Banque Populaire","Coopérative","84, RUE CHARLES KELLER54000 NANCY",6.175436,48.702791
"Banque Populaire","Coopérative","17, RUE DU CAPITAINE CAILLON54230 NEUVES MAISONS",6.104551,48.615267
"Banque Populaire","Coopérative","10, RUE VICTOR HUGO54700 PONT A MOUSSON",6.053434,48.902532
"Banque Populaire","Coopérative","2, RUE CHARLES COURTOIS54210 ST NICOLAS DE PORT",6.301949,48.631505
"Banque Populaire","Coopérative","12, RUE DE LA RÉPUBLIQUE54200 TOUL",5.891193,48.673271
"Banque Populaire","Coopérative","14, AVE ALBERT DE BRIEY54150 VAL DE BRIEY",5.937342,49.253874
"Banque Populaire","Coopérative","12, PL JEANNE D'ARC54190 VILLERUPT",5.930805,49.469511
"Banque Populaire","Coopérative","30, RUE ANDRÉ MAGINOT55000 BAR LE DUC",5.159929,48.77447
"Banque Populaire","Coopérative","19-21, PL DE GAULLE55200 COMMERCY",5.095742,47.311097
"Banque Populaire","Coopérative","24, RUE DE METZ55400 ETAIN",5.635518,49.212008
"Banque Populaire","Coopérative","13, RUE LEROUX55500 LIGNY EN BARROIS",5.322324,48.688649
"Banque Populaire","Coopérative","2, RUE DU GÉNÉRAL DE GAULLE55800 REVIGNY SUR ORNAIN",4.986573,48.828261
"Banque Populaire","Coopérative","12, RUE DE NANTES55300 ST MIHIEL",5.539639,48.89309
"Banque Populaire","Coopérative","6, PL RAYMOND POINCARÉ55700 STENAY",5.188483,49.491973
"Banque Populaire","Coopérative","1, RUE BEAUREPAIRE55100 VERDUN",5.38495,49.159512
"Banque Populaire","Coopérative","IMMEUBLE LE VINCIALLÉE LÉONARD DE VINCI - PARC BOTQUELEN56610 ARRADON",2.749727,50.48623
"Banque Populaire","Coopérative","IMMEUBLE LE VINCIALLÉELÉONARD DE VINCI56610 ARRADON",2.219719,49.11922
"Banque Populaire","Coopérative","47, PL DE LA RÉPUBLIQUE56400 AURAY",-2.984218,47.666381
"Banque Populaire","Coopérative","36, BOULEVARD DE L'OCÉAN56400 AURAY",-2.993425,47.660291
"Banque Populaire","Coopérative","36, AVENUE DE L'OCÉAN56400 AURAY",-3.003701,47.664307
"Banque Populaire","Coopérative","14, RUE DE LA MAIRIE56150 BAUD",-3.020976,47.87458
"Banque Populaire","Coopérative","6 RUE DU COUVENT56550 BELZ",-3.171317,47.674203
"Banque Populaire","Coopérative","31, RUE SAINT CORNELY56340 CARNAC",-3.082085,47.58414
"Banque Populaire","Coopérative","1, RUE DU MARÉCHAL JOFFRE56700 HENNEBONT",-3.278305,47.80585
"Banque Populaire","Coopérative","PL JEAN MOULIN56600 LANESTER",-3.352258,47.768594
"Banque Populaire","Coopérative","12, COURS DE LA BÔVE56100 LORIENT",-3.359833,47.746567
"Banque Populaire","Coopérative","85, AVE DE LA PERRIÈRECP N° 656326 LORIENT",-3.353738,47.743889
"Banque Populaire","Coopérative","12 ET 14, RUE DU SOUS-MARIN VÉNUS56100 LORIENT",-3.375176,47.733282
"Banque Populaire","Coopérative","176, RUE DE BELGIQUE56100 LORIENT",-3.386936,47.761182
"Banque Populaire","Coopérative","85 AVENUE DE LA PERRIÈRE56100 LORIENT",-3.363164,47.731276
"Banque Populaire","Coopérative","3 PLACE SAINT JULIEN56190 MUZILLAC",-2.481956,47.553871
"Banque Populaire","Coopérative","4, RUE DE LARMOR56270 PLOEMEUR",-3.426541,47.736055
"Banque Populaire","Coopérative","21 PLACE DE L''EGLISE56270 PLOEMEUR",-3.427738,47.736494
"Banque Populaire","Coopérative","36, PLACE DE L'HOTEL DE VILLE56800 PLOERMEL",-2.397503,47.929848
"Banque Populaire","Coopérative","6, PL DE L'EGLISE56240 PLOUAY",-3.334311,47.914628
"Banque Populaire","Coopérative","51 RUE DU DRIASKER56680 PLOUHINEC",-3.246342,47.69563
"Banque Populaire","Coopérative","75, AVE DU GÉNÉRAL DE GAULLE56300 PONTIVY",-2.964521,48.069332
"Banque Populaire","Coopérative","RUE DE LA RÉSISTANCE56290 PORT LOUIS",-3.345103,47.708515
"Banque Populaire","Coopérative","PL DE LA LIBÉRATION56230 QUESTEMBERT",-2.453041,47.660939
"Banque Populaire","Coopérative","8, PL DE LA VILLE DE TOULOUSE56530 QUEVEN",-3.415649,47.78899
"Banque Populaire","Coopérative","8 BIS, RUE DE PORT MARIA56170 QUIBERON",-3.122195,47.479565
"Banque Populaire","Coopérative","16, RUE DU GÉNÉRAL DE GAULLE56370 SARZEAU",-2.769988,47.526716
"Banque Populaire","Coopérative","AVE DE GEISPOLSHEIMLE POULFANC56860 SENE",-2.720684,47.653705
"Banque Populaire","Coopérative","10, RUE DU GUESCLIN56890 ST AVE",-2.735668,47.689089
"Banque Populaire","Coopérative","9, PLACE MAURICE MARCHAIS56000 VANNES",-2.760417,47.658097
"Banque Populaire","Coopérative","1, AVE WINSTON CHURCHILL56000 VANNES",-2.770341,47.648842
"Banque Populaire","Coopérative","22, PL AUFFRET56000 VANNES",-2.765733,47.672671
"Banque Populaire","Coopérative","13, PL DE LA RÉPUBLIQUE57130 ARS SUR MOSELLE",6.075769,49.075656
"Banque Populaire","Coopérative","17, RUE DU MARÉCHAL FOCH57230 BITCHE",7.425658,49.05125
"Banque Populaire","Coopérative","54, RUE DE LA RÉPUBLIQUE57320 BOUZONVILLE",6.533552,49.292309
"Banque Populaire","Coopérative","19, RUE DUFAYS57170 CHATEAU SALINS",6.508021,48.82112
"Banque Populaire","Coopérative","8, PL DU MARCHÉ57150 CREUTZWALD",6.696676,49.206159
"Banque Populaire","Coopérative","10, AVE DU GÉNÉRAL DE GAULLE57260 DIEUZE",6.718397,48.811546
"Banque Populaire","Coopérative","6, PL DU MARCHÉ57290 FAMECK",6.102447,49.30616
"Banque Populaire","Coopérative","16, RUE DE METZ57380 FAULQUEMONT",6.599425,49.042008
"Banque Populaire","Coopérative","47, RUE NATIONALE57600 FORBACH",6.901718,49.187256
"Banque Populaire","Coopérative","18, RUE EUGÈNE KLOSTER57800 FREYMING MERLEBACH",6.817154,49.148346
"Banque Populaire","Coopérative","16, RUE ANATOLE FRANCE57300 HAGONDANGE",6.168474,49.252166
"Banque Populaire","Coopérative","10, RUE FLATTE57700 HAYANGE",6.05691,49.326406
"Banque Populaire","Coopérative","51, RUE DU GÉNÉRAL PATTON57330 HETTANGE GRANDE",6.149521,49.408013
"Banque Populaire","Coopérative","51, GRAND'RUE57280 MAIZIERES LES METZ",6.159844,49.211566
"Banque Populaire","Coopérative","51, RUE DE LA CROIX SAINT JOSEPH57155 MARLY",6.162564,49.060005
"Banque Populaire","Coopérative","15, RUE DES CLERCS57000 METZ",0.686807,47.383687
"Banque Populaire","Coopérative","4, PLACE DE GAULLE57000 METZ",6.176598,49.11043
"Banque Populaire","Coopérative","56, RTE DE WOIPPY57053 METZ",6.16295,49.133437
"Banque Populaire","Coopérative","4 BIS, RUE PAUL CLAUDEL57070 METZ",6.197975,49.100892
"Banque Populaire","Coopérative","80, RUE SAINT PIERRE57000 METZ",6.17576,49.099232
"Banque Populaire","Coopérative","36, PL SAINT LOUIS57000 METZ",6.179137,49.116209
"Banque Populaire","Coopérative","19, RUE DE PONT À MOUSSON57158 MONTIGNY LES METZ",6.16296,49.104886
"Banque Populaire","Coopérative","VILLAGE DE MERCY57245 PELTRE",6.21684,49.072757
"Banque Populaire","Coopérative","17, PL D'ARMES57370 PHALSBOURG",7.259302,48.766573
"Banque Populaire","Coopérative","3, PL DE L'HÔTEL DE VILLE57120 ROMBAS",6.093818,49.251796
"Banque Populaire","Coopérative","21, RUE NAPOLÉON 1ER57430 SARRALBE",7.029773,49.001273
